date,Transaction,single_value_bpm,value_bpm,single_value_vorp,value_vorp,transaction_type,player_name
2002-07-17 00:00:00,added Manu Ginóbili to SAS,13340.899999999994,13340,5.199999999999996,5.199999999999996,signing,Manu Ginóbili
2002-08-05 00:00:00,lost Antonio Daniels to POR,-872.0,12468,-0.7,4.499999999999996,trade,Antonio Daniels
2002-08-05 00:00:00,lost Amal McCaskill to POR,-0.0,12468,-0.0,4.499999999999996,trade,Amal McCaskill
2002-08-05 00:00:00,lost Charles Smith to POR,375.7,12844,-0.0,4.499999999999996,trade,Charles Smith
2002-08-05 00:00:00,added Erick Barkley to SAS,0.0,12844,0.0,4.499999999999996,trade,Erick Barkley
2002-08-05 00:00:00,added Steve Kerr to SAS,95.2,12939,0.5,4.999999999999996,trade,Steve Kerr
2002-08-05 00:00:00,added Andreas Glyniadakis to SAS,0.0,12939,0.0,4.999999999999996,trade,Andreas Glyniadakis
2002-08-26 00:00:00,added Kevin Willis to SAS,-3816.7,9123,-0.4,4.599999999999995,signing,Kevin Willis
2002-09-30 00:00:00,added Mikki Moore to SAS,0.0,9123,0.0,4.599999999999995,signing,Mikki Moore
2002-09-30 00:00:00,added Devin Brown to SAS,0.0,9123,0.0,4.599999999999995,signing,Devin Brown
2002-10-03 00:00:00,lost Andreas Glyniadakis to DET,-0.0,9123,-0.0,4.599999999999995,trade,Andreas Glyniadakis
2002-10-03 00:00:00,added Mengke Bateer to SAS,-768.1999999999999,8354,-0.2,4.399999999999995,trade,Mengke Bateer
2002-11-03 00:00:00,added Devin Brown to SAS,-136.39999999999998,8218,0.0,4.399999999999995,signing,Devin Brown
2002-11-20 00:00:00,added Anthony Goldwire to SAS,-295.8,7922,0.0,4.399999999999995,signing,Anthony Goldwire
2003-06-26 00:00:00,added Leandro Barbosa to SAS,0.0,7922,0.0,4.399999999999995,draft,Leandro Barbosa
2003-06-26 00:00:00,lost Leandro Barbosa to PHO,-2700.6000000000004,5222,-7.4,-3.0000000000000053,trade,Leandro Barbosa
2003-06-26 00:00:00,added David Lee to SAS,2658.6,7880,1.4,-1.6000000000000054,trade,David Lee
2003-07-16 00:00:00,added Rasho Nesterović to SAS,-933.6999999999998,6946,2.7,1.0999999999999948,signing,Rasho Nesterović
2003-07-24 00:00:00,added Robert Horry to SAS,13928.8,20875,6.4,7.499999999999995,signing,Robert Horry
2003-07-24 00:00:00,lost Danny Ferry to IND,-0.0,20875,-0.0,7.499999999999995,multitrade,Danny Ferry
2003-07-24 00:00:00,added Ron Mercer to SAS,-1857.6,19018,-0.2,7.299999999999994,multitrade,Ron Mercer
