date,Transaction,single_value_bpm,value_bpm,single_value_vorp,value_vorp,transaction_type,player_name
2005-10-26 00:00:00,lost Jamaal Magloire to MIL,10106.5,10106,1.3,1.3,trade,Jamaal Magloire
2005-10-26 00:00:00,added Desmond Mason to NOP,0.0,10106,0.0,1.3,trade,Desmond Mason
2005-10-26 00:00:00,added Cedric Simmons to NOP,0.0,10106,0.0,1.3,trade,Cedric Simmons
2006-01-31 00:00:00,lost Edin Bavčić to TOR,-0.0,10106,-0.0,1.3,trade,Edin Bavčić
2006-01-31 00:00:00,lost Jack McClinton to TOR,-0.0,10106,-0.0,1.3,trade,Jack McClinton
2006-01-31 00:00:00,added Aaron Williams to NOP,0.0,10106,0.0,1.3,trade,Aaron Williams
2006-02-13 00:00:00,lost Maciej Lampe to HOU,302.4,10408,0.1,1.4,trade,Maciej Lampe
2006-02-13 00:00:00,added Moochie Norris to NOP,0.0,10408,0.0,1.4,trade,Moochie Norris
2006-02-23 00:00:00,lost Boštjan Nachbar to NJN,3314.1,13723,-0.9,0.5000000000000001,trade,Boštjan Nachbar
2006-02-23 00:00:00,added Marc Jackson to NOP,0.0,13723,0.0,0.5000000000000001,trade,Marc Jackson
2006-02-23 00:00:00,added Linton Johnson to NOP,0.0,13723,0.0,0.5000000000000001,trade,Linton Johnson
2006-03-31 00:00:00,added Marcus Fizer to NOP,0.0,13723,0.0,0.5000000000000001,signing,Marcus Fizer
2006-06-28 00:00:00,added Hilton Armstrong to NOP,0.0,13723,0.0,0.5000000000000001,draft,Hilton Armstrong
2006-06-28 00:00:00,added Cedric Simmons to NOP,0.0,13723,0.0,0.5000000000000001,draft,Cedric Simmons
2006-06-28 00:00:00,added Marcus Vinicius to NOP,0.0,13723,0.0,0.5000000000000001,draft,Marcus Vinicius
2006-07-12 00:00:00,lost Andrew Betts to IND,-0.0,13723,-0.0,0.5000000000000001,trade,Andrew Betts
2006-07-12 00:00:00,added Peja Stojaković to NOP,0.0,13723,0.0,0.5000000000000001,trade,Peja Stojaković
2006-07-14 00:00:00,lost P.J. Brown to CHI,4804.8,18527,0.5,1.0,trade,P.J. Brown
2006-07-14 00:00:00,lost J.R. Smith to CHI,-0.0,18527,-0.0,1.0,trade,J.R. Smith
2006-07-14 00:00:00,added Tyson Chandler to NOP,0.0,18527,0.0,1.0,trade,Tyson Chandler
2006-07-14 00:00:00,lost Kirk Snyder to HOU,-217.9,18309,-0.4,0.6,trade,Kirk Snyder
