date,Transaction,single_value,value
2019-06-20,added Cameron Johnson to MIN,0.0,0
2019-06-20,added Jaylen Nowell to MIN,0.0,0
2019-07-05,added Naz Reid to MIN,6716.7,6716
2019-07-06,lost Cameron Johnson to PHO,-6390.3,326
2019-07-06,lost Dario Šarić to PHO,3460.8,3787
2019-07-06,added Jarrett Culver to MIN,0.0,3787
2019-07-08,added Jarrett Culver to MIN,-8818.4,-5031
2019-07-08,lost Bojan Dubljevic to POR,-0.0,-5031
2019-07-08,added Jake Layman to MIN,-4086.1,-9117
2019-07-08,lost Lior Eliyahu to GSW,-0.0,-9117
2019-07-08,added Treveon Graham to MIN,-3845.4,-12962
2019-07-08,added Shabazz Napier to MIN,-684.8000000000001,-13647
2019-07-08,added Noah Vonleh to MIN,-347.0,-13994
2019-07-12,added Jordan Bell to MIN,-611.0,-14605
2019-07-20,added Jordan McLaughlin to MIN,177.0,-14428
2019-08-06,added Jaylen Nowell to MIN,-5049.0,-19477
2019-08-09,added Kelan Martin to MIN,-2128.5,-21606
2020-01-16,lost Treveon Graham to ATL,1330.0,-20276
2020-01-16,lost Jeff Teague to ATL,1660.8000000000002,-18615
2020-01-16,added Allen Crabbe to MIN,-1270.6999999999998,-19885
2020-02-05,lost Jordan Bell to HOU,-0.0,-19885
2020-02-05,lost Robert Covington to HOU,-145.20000000000002,-20031
2020-02-05,lost Keita Bates-Diop to DEN,490.0,-19541
2020-02-05,lost Shabazz Napier to DEN,-0.0,-19541
2020-02-05,lost Noah Vonleh to DEN,18.0,-19523
2020-02-05,added Evan Turner to MIN,0.0,-19523
2020-02-05,added Aleksej Pokusevski to MIN,0.0,-19523
2020-02-05,added Malik Beasley to MIN,-324.10000000000014,-19847
2020-02-05,added Juan Hernangomez to MIN,-616.5,-20463
2020-02-05,added Jarred Vanderbilt to MIN,-141.9,-20605
2020-02-06,lost Andrew Wiggins to GSW,4023.2999999999993,-16582
2020-02-06,lost Jonathan Kuminga to GSW,4926.9,-11655
2020-02-06,lost Miles McBride to GSW,-0.0,-11655
2020-02-06,added Jacob Evans to MIN,-64.4,-11719
2020-02-06,added D'Angelo Russell to MIN,5748.0,-5971
2020-02-06,added Omari Spellman to MIN,0.0,-5971
2020-02-06,lost Gorgui Dieng to MEM,-1542.3,-7514
2020-02-06,added James Johnson to MIN,540.8000000000001,-6973
2020-11-18,added Anthony Edwards to MIN,0.0,-6973
2020-11-18,added Aleksej Pokusevski to MIN,0.0,-6973
2020-11-18,added Daniel Oturu to MIN,0.0,-6973
2020-11-19,added Ashton Hagans to MIN,-84.4,-7057
2020-11-19,lost Daniel Oturu to LAC,837.2,-6220
2020-11-19,added Mathias Lessort to MIN,0.0,-6220
2020-11-20,lost James Johnson to OKC,-0.0,-6220
2020-11-20,lost Aleksej Pokusevski to OKC,10448.8,4228
2020-11-20,lost Kevin McCullar Jr. to OKC,-0.0,4228
2020-11-20,lost Mathias Lessort to NYK,-0.0,4228
2020-11-20,lost James Nnaji to NYK,-0.0,4228
2020-11-20,added Leandro Bolmaro to MIN,0.0,4228
2020-11-20,added Jaden McDaniels to MIN,0.0,4228
2020-11-20,added Ricky Rubio to MIN,-3366.8,861
2020-11-24,lost Jacob Evans to NYK,-0.0,861
2020-11-24,lost Omari Spellman to NYK,-0.0,861
2020-11-24,added Ed Davis to MIN,-657.8000000000001,203
2020-11-25,added Malik Beasley to MIN,-1625.9999999999998,-1422
2020-11-27,added Juan Hernangomez to MIN,-2610.0,-4032
2020-11-29,added Jaden McDaniels to MIN,-18146.6,-22178
2020-11-29,added Anthony Edwards to MIN,20429.5,-1749
2020-12-17,added Jordan McLaughlin to MIN,-1594.6,-3344
2021-08-02,lost Ricky Rubio to CLE,1390.8,-1953
2021-08-02,added Taurean Prince to MIN,-4992.9,-6946
2021-08-02,added Bryce McGowens to MIN,0.0,-6946
2021-08-04,added Nathan Knight to MIN,-1091.4,-8037
2021-08-05,added McKinley Wright to MIN,-79.8,-8117
2021-08-25,lost Jarrett Culver to MEM,1825.2,-6292
2021-08-25,lost Juan Hernangomez to MEM,-0.0,-6292
2021-08-25,added Patrick Beverley to MIN,3985.2,-2306
2021-09-14,added Jordan McLaughlin to MIN,2515.4000000000005,208
2021-09-15,added Jarred Vanderbilt to MIN,376.0,584
2021-09-17,added Leandro Bolmaro to MIN,-1397.8,-813
2021-09-20,added Matt Lewis to MIN,0.0,-813
2021-09-20,added Brian Bowen II to MIN,0.0,-813
2021-09-20,added Isaiah Miller to MIN,0.0,-813
2021-09-20,added Chris Silva to MIN,-17.4,-830
