date,Transaction,single_value_bpm,value_bpm,single_value_vorp,value_vorp,transaction_type,player_name
1987-06-22 00:00:00,added José Ortiz to UTA,-2511.6,-2511,-0.4,-0.4,draft,José Ortiz
1987-06-22 00:00:00,added Clarence Martin to UTA,0.0,-2511,0.0,-0.4,draft,Clarence Martin
1987-06-22 00:00:00,added Billy Donovan to UTA,0.0,-2511,0.0,-0.4,draft,Billy Donovan
1987-06-22 00:00:00,added Reuben Holmes to UTA,0.0,-2511,0.0,-0.4,draft,Reuben Holmes
1987-06-22 00:00:00,added Bart Kofoed to UTA,-2622.3,-5133,-0.4,-0.8,draft,Bart Kofoed
1987-06-22 00:00:00,added Art Sabb to UTA,0.0,-5133,0.0,-0.8,draft,Art Sabb
1987-06-22 00:00:00,added Keith Webster to UTA,0.0,-5133,0.0,-0.8,draft,Keith Webster
1987-10-08 00:00:00,lost Kent Benson to CLE,46.8,-5087,-0.0,-0.8,trade,Kent Benson
1987-10-08 00:00:00,lost Dell Curry to CLE,299.8,-4787,-0.7,-1.5,trade,Dell Curry
1987-10-08 00:00:00,added Darryl Dawkins to UTA,-572.0,-5359,-0.1,-1.6,trade,Darryl Dawkins
1987-10-08 00:00:00,added Melvin Turpin to UTA,-1617.6,-6976,0.1,-1.5,trade,Melvin Turpin
1987-10-08 00:00:00,added Eddie Hughes to UTA,0.0,-6976,0.0,-1.5,signing,Eddie Hughes
1987-11-26 00:00:00,lost Darryl Dawkins to DET,540.1999999999999,-6436,0.1,-1.4,trade,Darryl Dawkins
1987-11-26 00:00:00,added Jeff Moe to UTA,0.0,-6436,0.0,-1.4,trade,Jeff Moe
1987-11-26 00:00:00,added Phil Henderson to UTA,0.0,-6436,0.0,-1.4,trade,Phil Henderson
1988-02-25 00:00:00,added Scott Roth to UTA,-1203.0,-7639,-0.2,-1.6,signing,Scott Roth
1988-03-23 00:00:00,added Eddie Hughes to UTA,-235.2,-7874,0.0,-1.6,signing,Eddie Hughes
1988-06-23 00:00:00,lost Kelly Tripucka to CHH,5155.799999999999,-2719,-1.7000000000000002,-3.3,trade,Kelly Tripucka
1988-06-23 00:00:00,added Mike Brown to UTA,-22150.8,-24869,-1.9,-5.199999999999999,trade,Mike Brown
1988-06-28 00:00:00,added Eric Leckner to UTA,-6874.6,-31744,-1.0,-6.199999999999999,draft,Eric Leckner
1988-06-28 00:00:00,added Jeff Moe to UTA,0.0,-31744,0.0,-6.199999999999999,draft,Jeff Moe
1988-06-28 00:00:00,added Ricky Grace to UTA,0.0,-31744,0.0,-6.199999999999999,draft,Ricky Grace
1988-10-25 00:00:00,added Jim Les to UTA,-3060.7000000000003,-34805,-0.3,-6.499999999999999,signing,Jim Les
1989-01-04 00:00:00,added Jim Farmer to UTA,0.0,-34805,0.0,-6.499999999999999,signing,Jim Farmer
1989-01-13 00:00:00,added Eric White to UTA,-67.8,-34873,0.0,-6.499999999999999,signing,Eric White
1989-01-15 00:00:00,added Jim Farmer to UTA,-2101.2,-36974,-0.3,-6.799999999999999,signing,Jim Farmer
1999-06-30 00:00:00,,0.0,-36974,0.0,-6.799999999999999,,
1999-06-30 00:00:00,added Frédéric Weis to NYK,0.0,-36974,0.0,-6.799999999999999,draft,Frédéric Weis
1999-06-30 00:00:00,added J.R. Koch to NYK,0.0,-36974,0.0,-6.799999999999999,draft,J.R. Koch
1999-08-06 00:00:00,added John Wallace to NYK,-2234.4,-39208,-0.2,-6.999999999999999,signing,John Wallace
