,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp
1,Andris Biedriņš,added Andris Biedriņš to GSW,-3820.099999999999,4.6,2004-06-24 00:00:00,1,GSW,/players/b/biedran01.html,0.0,draft,-3820.099999999999,4.6,0.0,0.0,False,-3820.099999999999,4.6,-3820.099999999999,4.6,-8,-19,11,11,-4458.400000000001,4.6
31,Ike Diogu,added Ike Diogu to GSW,-2423.6000000000004,0.1,2005-06-28 00:00:00,1,GSW,/players/d/dioguik01.html,10.0,draft,-2423.6000000000004,0.1,0.0,0.0,False,-2423.6000000000004,0.1,28059.4,10.6,-40,-29,9,9,-8385.0,-0.7
32,Monta Ellis,added Monta Ellis to GSW,-2832.3999999999987,6.800000000000001,2005-06-28 00:00:00,1,GSW,/players/e/ellismo01.html,10.0,draft,-2832.3999999999987,6.800000000000001,0.0,0.0,False,-2832.3999999999987,6.800000000000001,25227.000000000004,17.4,32,0,40,40,-8703.3,12.4
33,Chris Taft,added Chris Taft to GSW,-100.8,0.0,2005-06-28 00:00:00,1,GSW,/players/t/taftch01.html,10.0,draft,-100.8,0.0,0.0,0.0,False,-100.8,0.0,25126.200000000004,17.4,6,27,42,42,-100.8,0.0
38,Patrick O'Bryant,added Patrick O'Bryant to GSW,-933.5,-0.1,2006-06-28 00:00:00,1,GSW,/players/o/obryapa01.html,15.0,draft,-933.5,-0.1,0.0,0.0,False,-933.5,-0.1,22792.700000000004,17.099999999999994,-27,-14,9,9,-2410.3999999999996,-0.3
39,Kosta Perović,added Kosta Perović to GSW,-224.20000000000002,0.0,2006-06-28 00:00:00,1,GSW,/players/p/perovko01.html,15.0,draft,-224.20000000000002,0.0,0.0,0.0,False,-224.20000000000002,0.0,22568.500000000004,17.099999999999994,12,25,38,38,-224.20000000000002,0.0
57,Marco Belinelli,added Marco Belinelli to GSW,-3137.2,-0.30000000000000004,2007-06-28 00:00:00,1,GSW,/players/b/belinma01.html,23.0,draft,-3137.2,-0.30000000000000004,0.0,0.0,False,-3137.2,-0.30000000000000004,-2699.1999999999935,11.399999999999997,0,-21,18,18,-25412.4,3.3
58,Jermareo Davidson,added Jermareo Davidson to GSW,-577.2,-0.1,2007-06-28 00:00:00,1,GSW,/players/d/davidje01.html,23.0,draft,-577.2,-0.1,0.0,0.0,False,-577.2,-0.1,-3276.3999999999933,11.299999999999997,0,11,36,36,-2251.6,-0.3
68,Anthony Randolph,added Anthony Randolph to GSW,-3046.1,0.19999999999999998,2008-06-26 00:00:00,1,GSW,/players/r/randoan01.html,30.0,draft,-3046.1,0.19999999999999998,0.0,0.0,False,-3046.1,0.19999999999999998,-19684.79999999999,9.199999999999996,-13,-16,14,14,-6145.6,0.4
