,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
11,Joe Harris,added Joe Harris to CLE,0.0,0.0,2014-06-26 00:00:00,1,CLE,/players/h/harrijo01.html,7.0,draft,-2849.2999999999997,-0.4,0.0,0.0,False,0.0,0.0,13995.399999999998,1.4,16,-7,33,33,-8608.599999999999,4.1,40.0,16.5
142,Zion Williamson,added Zion Williamson to NOP,0.0,0.0,2019-06-20 00:00:00,1,NOP,/players/w/willizi01.html,89.0,draft,33084.0,11.899999999999999,0.0,0.0,False,0.0,0.0,149578.49999999997,54.29999999999999,0,0,1,1,32898.600000000006,11.8,1.0,1.0
175,Kira Lewis Jr.,added Kira Lewis Jr. to NOP,0.0,0.0,2020-11-18 00:00:00,1,NOP,/players/l/lewiski01.html,105.0,draft,-5588.1,-0.6000000000000001,0.0,0.0,False,0.0,0.0,148419.99999999994,57.09999999999999,-37,-25,13,13,-6107.5,-0.6,38.0,50.0
215,Herb Jones,added Herb Jones to NOP,0.0,0.0,2021-07-29 00:00:00,1,NOP,/players/j/joneshe01.html,125.0,draft,-2693.0,3.0000000000000004,0.0,0.0,False,0.0,0.0,128416.8999999999,53.59999999999999,25,5,35,35,-2902.0,3.0,30.0,10.0
267,Dyson Daniels,added Dyson Daniels to NOP,0.0,0.0,2022-06-23 00:00:00,1,NOP,/players/d/daniedy01.html,156.0,draft,-1060.8000000000002,0.9,0.0,0.0,False,0.0,0.0,161091.1999999999,73.9,2,0,8,8,2436.0,3.1,8.0,6.0
268,E.J. Liddell,added E.J. Liddell to NOP,0.0,0.0,2022-06-23 00:00:00,1,NOP,/players/l/liddeej01.html,156.0,draft,-108.10000000000001,0.0,0.0,0.0,False,0.0,0.0,161091.1999999999,73.9,17,28,41,41,-245.99999999999997,0.0,13.0,23.5
269,Karlo Matkovic,added Karlo Matkovic to NOP,0.0,0.0,2022-06-23 00:00:00,1,NOP,/players/m/matkoka01.html,156.0,draft,-1445.8999999999999,0.0,0.0,0.0,False,0.0,0.0,161091.1999999999,73.9,28,31,52,52,-1396.5,0.0,21.0,23.5
285,Jordan Hawkins,added Jordan Hawkins to NOP,0.0,0.0,2023-06-22 00:00:00,1,NOP,/players/h/hawkijo01.html,170.0,draft,-10729.400000000001,-1.5,0.0,0.0,False,0.0,0.0,160550.8999999999,74.80000000000001,-37,-36,14,14,-10668.3,-1.5,50.0,51.0
298,Yves Missi,added Yves Missi to NOP,0.0,0.0,2024-06-26 00:00:00,1,NOP,/players/m/missiyv01.html,182.0,draft,-5868.0,-0.5,0.0,0.0,False,0.0,0.0,145270.49999999988,74.60000000000002,-20,-24,21,21,-5617.3,-0.5,45.0,41.5
