,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
9,Erick Green,added Erick Green to UTA,-21.0,0.0,2013-06-27 00:00:00,1,UTA,/players/g/greener01.html,6.0,draft,-21.0,0.0,0.0,0.0,False,-21.0,0.0,-21.0,0.0,9,23,46,46,-1808.0,-0.2,85.19142857142847,3.0742857142857143
33,Dante Exum,added Dante Exum to UTA,0.0,0.0,2014-06-26 00:00:00,1,UTA,/players/e/exumda01.html,19.0,draft,-13709.5,-1.5,0.0,0.0,False,0.0,0.0,2769.2999999999975,-2.600000000000003,-45,-44,5,5,-16735.6,-1.1,22995.240384615383,15.671153846153846
34,Rodney Hood,added Rodney Hood to UTA,0.0,0.0,2014-06-26 00:00:00,1,UTA,/players/h/hoodro01.html,19.0,draft,142.19999999999982,3.0999999999999996,0.0,0.0,False,0.0,0.0,2769.2999999999975,-2.600000000000003,1,-23,23,23,-13172.4,2.2,-6142.385714285715,3.489795918367347
74,Trey Lyles,added Trey Lyles to UTA,0.0,0.0,2015-06-25 00:00:00,1,UTA,/players/l/lylestr01.html,45.0,draft,-5035.200000000001,0.0,0.0,0.0,False,0.0,0.0,9625.400000000001,8.599999999999996,-8,-25,12,12,-11878.0,2.9,-3400.758823529412,5.207843137254902
93,Joel Bolomboy,added Joel Bolomboy to UTA,0.0,0.0,2016-06-23 00:00:00,1,UTA,/players/b/bolomjo01.html,59.0,draft,180.2,0.1,0.0,0.0,False,0.0,0.0,603.0000000000036,12.199999999999998,27,40,52,52,-9.1,0.0,-4979.063888888889,0.075
118,Nigel Williams-Goss,added Nigel Williams-Goss to UTA,0.0,0.0,2017-06-22 00:00:00,1,UTA,/players/w/willini01.html,72.0,draft,-195.0,0.0,0.0,0.0,False,0.0,0.0,82796.6,38.7,25,35,55,55,-195.0,0.0,-5777.996296296296,0.3592592592592592
150,Grayson Allen,added Grayson Allen to UTA,0.0,0.0,2018-06-21 00:00:00,1,UTA,/players/a/allengr01.html,96.0,draft,-2620.7999999999997,-0.5,0.0,0.0,False,0.0,0.0,147487.30000000002,64.10000000000001,7,5,21,21,0.0,5.1,-4776.217307692308,3.553846153846154
168,Darius Bazley,added Darius Bazley to UTA,28.400000000000002,0.1,2019-06-20 00:00:00,1,UTA,/players/b/bazleda01.html,110.0,draft,28.400000000000002,0.1,0.0,0.0,False,28.400000000000002,0.1,150957.30000000002,68.70000000000003,-25,-25,23,23,-13286.4,-0.6,-6142.385714285715,3.489795918367347
169,Justin Wright-Foreman,added Justin Wright-Foreman to UTA,0.0,0.0,2019-06-20 00:00:00,1,UTA,/players/w/wrighju02.html,110.0,draft,-405.0,-0.1,0.0,0.0,False,0.0,0.0,150957.30000000002,68.70000000000003,20,38,53,53,-405.0,-0.1,-2000.225806451613,0.6548387096774194
208,Udoka Azubuike,added Udoka Azubuike to UTA,0.0,0.0,2020-11-18 00:00:00,1,UTA,/players/a/azubuud01.html,135.0,draft,-705.0,0.1,0.0,0.0,False,0.0,0.0,174650.90000000002,86.30000000000003,0,3,27,27,-1086.0,0.1,-3893.5960000000005,2.536
