,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
77,Rowland Garrett,added Rowland Garrett to CHI,-3380.3,-2.7755575615628914e-17,1972-04-10 00:00:00,1,CHI,/players/g/garrero01.html,18.0,draft,-3380.3,-2.7755575615628914e-17,0.0,0.0,False,-3380.3,-2.7755575615628914e-17,-5681.3,-0.10000000000000003,0,0,,,0.0,0.0,,
119,Darryl Dawkins,added Darryl Dawkins to PHI,-3195.4000000000005,4.5,1975-05-29 00:00:00,1,PHI,/players/d/dawkida01.html,31.0,draft,-3195.4000000000005,4.5,0.0,0.0,False,-3195.4000000000005,4.5,-6211.600000000002,18.0,-4,-26,5.0,5.0,-3447.0,7.8,31.0,9.0
120,World B. Free,added World B. Free to PHI,-3793.1,2.0,1975-05-29 00:00:00,1,PHI,/players/f/freewo01.html,31.0,draft,-3793.1,2.0,0.0,0.0,False,-3793.1,2.0,-10004.700000000003,20.0,20,18,23.0,23.0,32271.6,22.0,5.0,3.0
135,Terry Furlow,added Terry Furlow to PHI,-643.8000000000001,-0.1,1976-06-08 00:00:00,1,PHI,/players/f/furlote01.html,37.0,draft,-643.8000000000001,-0.1,0.0,0.0,False,-643.8000000000001,-0.1,-18627.4,19.9,-4,1,12.0,12.0,0.0,2.4,11.0,16.0
139,Mike Dunleavy,added Mike Dunleavy to PHI,-1715.9999999999998,-0.3,1976-06-08 00:00:00,1,PHI,/players/d/dunlemi01.html,37.0,draft,-1715.9999999999998,-0.3,0.0,0.0,False,-1715.9999999999998,-0.3,-20343.4,19.599999999999998,85,58,99.0,99.0,-5899.599999999999,2.9,,
154,Glenn Mosley,added Glenn Mosley to PHI,-123.9,-0.1,1977-06-10 00:00:00,1,PHI,/players/m/moslegl01.html,44.0,draft,-123.9,-0.1,0.0,0.0,False,-123.9,-0.1,-31323.199999999997,21.099999999999994,-23,-12,20.0,20.0,-701.8,-0.1,32.0,43.5
155,Wilson Washington,added Wilson Washington to PHI,-220.4,-0.1,1977-06-10 00:00:00,1,PHI,/players/w/washiwi01.html,44.0,draft,-220.4,-0.1,0.0,0.0,False,-220.4,-0.1,-31543.6,20.999999999999993,-24,-21,25.0,25.0,-4080.0,-0.2,46.0,49.5
173,Maurice Cheeks,added Maurice Cheeks to PHI,89200.59999999999,36.9,1978-06-09 00:00:00,1,PHI,/players/c/cheekma01.html,50.0,draft,89200.59999999999,36.9,0.0,0.0,False,89200.59999999999,36.9,61811.49999999999,57.099999999999994,34,34,36.0,36.0,97566.0,42.1,2.0,2.0
194,Jim Spanarkel,added Jim Spanarkel to PHI,-1591.2,-0.2,1979-06-25 00:00:00,1,PHI,/players/s/spanaji01.html,56.0,draft,-1591.2,-0.2,0.0,0.0,False,-1591.2,-0.2,109540.29999999999,70.39999999999999,-3,4,16.0,16.0,3702.9999999999995,3.7,12.0,19.0
195,Clint Richardson,added Clint Richardson to PHI,-14298.400000000001,0.4999999999999999,1979-06-25 00:00:00,1,PHI,/players/r/richacl01.html,56.0,draft,-14298.400000000001,0.4999999999999999,0.0,0.0,False,-14298.400000000001,0.4999999999999999,95241.9,70.89999999999999,15,-12,36.0,36.0,-17727.0,1.6,48.0,21.0
