,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
107,Chris Dudley,added Chris Dudley to CLE,-9570.7,-1.5,1987-06-22 00:00:00,1,CLE,/players/d/dudlech02.html,38.0,draft,-9570.7,-1.5,0.0,0.0,False,-9570.7,-1.5,-143116.90000000002,-3.100000000000002,-85,-85,75.0,75.0,-48963.0,-4.2,,
135,Randolph Keys,added Randolph Keys to CLE,-6046.0,-0.8999999999999999,1988-06-28 00:00:00,1,CLE,/players/k/keysra01.html,46.0,draft,-6046.0,-0.8999999999999999,0.0,0.0,False,-6046.0,-0.8999999999999999,-213624.19999999998,-43.0,-49,-36,22.0,22.0,-12940.199999999999,-1.6,0.0,1.1
136,Winston Bennett,added Winston Bennett to CLE,-11396.5,-1.7999999999999998,1988-06-28 00:00:00,1,CLE,/players/b/bennewi01.html,46.0,draft,-11396.5,-1.7999999999999998,0.0,0.0,False,-11396.5,-1.7999999999999998,-225020.69999999998,-44.8,-8,8,64.0,64.0,-11432.1,-1.8,,
138,John Morton,added John Morton to CLE,-4797.6,-0.39999999999999997,1989-06-27 00:00:00,1,CLE,/players/m/mortojo01.html,48.0,draft,-4797.6,-0.39999999999999997,0.0,0.0,False,-4797.6,-0.39999999999999997,-233531.0,-45.49999999999999,-15,-13,25.0,25.0,-5637.0,-0.5,-1707.2,0.0
139,Chucky Brown,added Chucky Brown to CLE,-11045.900000000001,-1.2000000000000002,1989-06-27 00:00:00,1,CLE,/players/b/brownch01.html,48.0,draft,-11045.900000000001,-1.2000000000000002,0.0,0.0,False,-11045.900000000001,-1.2000000000000002,-244576.9,-46.699999999999996,-6,-8,43.0,43.0,-32297.4,-2.0,-8592.0,-0.6
168,Terrell Brandon,added Terrell Brandon to CLE,41829.6,16.6,1991-06-26 00:00:00,1,CLE,/players/b/brandte01.html,64.0,draft,41829.6,16.6,0.0,0.0,False,41829.6,16.6,-200818.49999999994,-36.2,9,10,11.0,11.0,77562.0,30.3,0.0,7.8
169,Jimmy Oliver,added Jimmy Oliver to CLE,-1310.4,-0.2,1991-06-26 00:00:00,1,CLE,/players/o/oliveji01.html,64.0,draft,-1310.4,-0.2,0.0,0.0,False,-1310.4,-0.2,-202128.89999999994,-36.400000000000006,-1,7,39.0,39.0,-4023.2000000000003,-0.6,-6082.900000000001,-0.5
184,Chris Mills,added Chris Mills to CLE,-2748.4999999999995,5.0,1993-06-30 00:00:00,1,CLE,/players/m/millsch01.html,78.0,draft,-2748.4999999999995,5.0,0.0,0.0,False,-2748.4999999999995,5.0,-225218.59999999992,-26.700000000000003,10,-19,22.0,22.0,-8641.0,6.8,-281.3,0.0
203,Bob Sura,added Bob Sura to CLE,4856.4,5.0,1995-06-28 00:00:00,1,CLE,/players/s/surabo01.html,94.0,draft,4856.4,5.0,0.0,0.0,False,4856.4,5.0,-233712.49999999997,-17.40000000000001,8,9,17.0,17.0,6238.8,9.4,0.0,0.7
204,Donny Marshall,added Donny Marshall to CLE,-2724.2,-0.30000000000000004,1995-06-28 00:00:00,1,CLE,/players/m/marshdo02.html,94.0,draft,-2724.2,-0.30000000000000004,0.0,0.0,False,-2724.2,-0.30000000000000004,-236436.69999999998,-17.70000000000001,-4,9,39.0,39.0,-3492.2,-0.4,-7217.0,-0.2
215,Vitaly Potapenko,added Vitaly Potapenko to CLE,-15314.3,-2.3000000000000003,1996-06-26 00:00:00,1,CLE,/players/p/potapvi01.html,101.0,draft,-15314.3,-2.3000000000000003,0.0,0.0,False,-15314.3,-2.3000000000000003,-254063.10000000003,-20.70000000000001,-46,-44,12.0,12.0,-46432.0,-5.9,3826.5,10.2
216,Zydrunas Ilgauskas,added Zydrunas Ilgauskas to CLE,-2601.4999999999995,10.500000000000002,1996-06-26 00:00:00,1,CLE,/players/i/ilgauzy01.html,101.0,draft,-2601.4999999999995,10.500000000000002,0.0,0.0,False,-2601.4999999999995,10.500000000000002,-256664.60000000003,-10.200000000000008,8,-18,20.0,20.0,-4593.0,10.2,0.0,0.3
217,Reggie Geary,added Reggie Geary to CLE,-344.4,0.0,1996-06-26 00:00:00,1,CLE,/players/g/gearyre01.html,101.0,draft,-344.4,0.0,0.0,0.0,False,-344.4,0.0,-257009.00000000003,-10.200000000000008,19,22,56.0,56.0,-2327.5,-0.1,-46432.0,-3.0
221,Derek Anderson,added Derek Anderson to CLE,4691.1,2.6,1997-06-25 00:00:00,1,CLE,/players/a/anderde01.html,105.0,draft,4691.1,2.6,0.0,0.0,False,4691.1,2.6,-256264.50000000003,-7.900000000000009,9,9,13.0,13.0,17975.0,13.5,0.0,4.9
222,Brevin Knight,added Brevin Knight to CLE,10587.3,5.5,1997-06-25 00:00:00,1,CLE,/players/k/knighbr01.html,105.0,draft,10587.3,5.5,0.0,0.0,False,10587.3,5.5,-245677.20000000004,-2.4000000000000092,10,10,16.0,16.0,5452.8,10.5,0.0,2.0
223,Cedric Henderson,added Cedric Henderson to CLE,-17872.8,-1.4,1997-06-25 00:00:00,1,CLE,/players/h/hendece02.html,105.0,draft,-17872.8,-1.4,0.0,0.0,False,-17872.8,-1.4,-263550.00000000006,-3.800000000000009,-4,-3,45.0,45.0,-17309.6,-1.3,-14421.0,-0.6
241,Ryan Stack,added Ryan Stack to CLE,-2658.2,-0.5,1998-06-24 00:00:00,1,CLE,/players/s/stackry01.html,115.0,draft,-2658.2,-0.5,0.0,0.0,False,-2658.2,-0.5,-250475.7,6.599999999999992,4,20,48.0,48.0,-2659.9,-0.5,-16184.7,-1.1
