,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
7,DeShawn Stevenson,added DeShawn Stevenson to UTA,-14561.099999999999,-1.8,2000-06-28 00:00:00,1,UTA,/players/s/stevede01.html,5.0,draft,-14561.099999999999,-1.8,0.0,0.0,False,-14561.099999999999,-1.8,-29490.199999999997,-3.4000000000000004,-26,-27,23,23,-49669.200000000004,-3.5,-49669.200000000004,-3.5
19,Raül López,added Raül López to UTA,-5252.799999999999,-0.19999999999999998,2001-06-27 00:00:00,1,UTA,/players/l/lopezra01.html,12.0,draft,-5252.799999999999,-0.19999999999999998,0.0,0.0,False,-5252.799999999999,-0.19999999999999998,-34722.19999999999,-0.2000000000000007,-7,-7,24,24,-5124.0,-0.2,-5124.0,-0.2
20,Jarron Collins,added Jarron Collins to UTA,-23445.399999999998,-1.9000000000000001,2001-06-27 00:00:00,1,UTA,/players/c/collija03.html,12.0,draft,-23445.399999999998,-1.9000000000000001,0.0,0.0,False,-23445.399999999998,-1.9000000000000001,-58167.59999999999,-2.100000000000001,6,9,53,53,-26480.2,-2.5,-4354.2,-0.6
37,Sasha Pavlović,added Sasha Pavlović to UTA,-4576.0,-0.6,2003-06-26 00:00:00,1,UTA,/players/p/pavloal01.html,26.0,draft,-4576.0,-0.6,0.0,0.0,False,-4576.0,-0.6,-92699.99999999999,0.9999999999999988,-27,-23,19,19,-30219.2,-3.1,-30219.2,-3.1
38,Mo Williams,added Mo Williams to UTA,-3165.2,-0.4,2003-06-26 00:00:00,1,UTA,/players/w/willima01.html,26.0,draft,-4441.4,0.0,0.0,0.0,False,-3165.2,-0.4,-95865.19999999998,0.5999999999999988,36,19,47,47,-7161.599999999999,10.0,-7161.599999999999,10.0
65,Kris Humphries,added Kris Humphries to UTA,-6801.299999999999,-1.0,2004-06-24 00:00:00,1,UTA,/players/h/humphkr01.html,38.0,draft,-6801.299999999999,-1.0,0.0,0.0,False,-6801.299999999999,-1.0,-111190.00000000001,0.4999999999999989,-9,-31,14,14,-24194.399999999998,1.2,-24194.399999999998,1.2
66,Kirk Snyder,added Kirk Snyder to UTA,-3986.4000000000005,-0.5,2004-06-24 00:00:00,1,UTA,/players/s/snydeki01.html,38.0,draft,-3986.4000000000005,-0.5,0.0,0.0,False,-3986.4000000000005,-0.5,-115176.40000000001,-1.1102230246251565e-15,-8,-13,16,16,-4248.0,0.7,-4248.0,0.7
86,Deron Williams,added Deron Williams to UTA,39638.200000000004,17.9,2005-06-28 00:00:00,1,UTA,/players/w/willide01.html,50.0,draft,39638.200000000004,17.9,0.0,0.0,False,39638.200000000004,17.9,-22811.00000000005,42.1,1,1,3,3,54843.5,28.3,54843.5,28.3
87,C.J. Miles,added C.J. Miles to UTA,-12146.0,0.7,2005-06-28 00:00:00,1,UTA,/players/m/milescj01.html,50.0,draft,-12146.0,0.7,0.0,0.0,False,-12146.0,0.7,-34957.00000000005,42.800000000000004,18,1,34,34,-6913.6,6.9,-6913.6,6.9
88,Robert Whaley,added Robert Whaley to UTA,-1081.1999999999998,-0.2,2005-06-28 00:00:00,1,UTA,/players/w/whalero01.html,50.0,draft,-1081.1999999999998,-0.2,0.0,0.0,False,-1081.1999999999998,-0.2,-36038.20000000005,42.6,7,29,51,51,-1081.1999999999998,-0.2,-1081.1999999999998,-0.2
