,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
1,Raef LaFrentz,added Raef LaFrentz to DEN,6997.6,5.3,1998-06-24 00:00:00,1,DEN,/players/l/lafrera01.html,1.0,draft,6997.6,5.3,0.0,0.0,False,6997.6,5.3,6997.6,5.3,-8,-5,3,3,10181.5,9.8,36512.18653846154,19.432692307692307
4,Ryan Bowen,added Ryan Bowen to DEN,-227.60000000000022,2.3000000000000003,1998-06-24 00:00:00,1,DEN,/players/b/bowenry01.html,1.0,draft,-227.60000000000022,2.3000000000000003,0.0,0.0,False,-227.60000000000022,2.3000000000000003,6770.0,7.6,35,22,55,55,-5201.6,2.0,-5777.996296296296,0.3592592592592592
22,James Posey,added James Posey to DEN,-1168.8000000000002,3.5,1999-06-30 00:00:00,1,DEN,/players/p/poseyja01.html,12.0,draft,-1168.8000000000002,3.5,0.0,0.0,False,-1168.8000000000002,3.5,42343.59999999999,31.199999999999996,7,5,18,18,6978.0,13.7,-2208.129411764706,4.674509803921569
23,Chris Herren,added Chris Herren to DEN,-2388.0,-0.3,1999-06-30 00:00:00,1,DEN,/players/h/herrech01.html,12.0,draft,-2388.0,-0.3,0.0,0.0,False,-2388.0,-0.3,39955.59999999999,30.899999999999995,-5,5,33,33,-4522.5,-0.6,-5807.491836734694,0.8020408163265306
24,Francisco Elson,added Francisco Elson to DEN,-7396.3,-0.2,1999-06-30 00:00:00,1,DEN,/players/e/elsonfr01.html,12.0,draft,-7396.3,-0.2,0.0,0.0,False,-7396.3,-0.2,32559.299999999992,30.699999999999996,-1,-2,41,41,-19458.9,-1.3,-243.99024390243855,2.44390243902439
47,Dan McClintock,added Dan McClintock to DEN,-458.20000000000005,-0.1,2000-06-28 00:00:00,1,DEN,/players/m/mcclida01.html,21.0,draft,-458.20000000000005,-0.1,0.0,0.0,False,-458.20000000000005,-0.1,34869.299999999996,31.999999999999986,31,45,53,53,-458.20000000000005,-0.1,-2000.225806451613,0.6548387096774194
