,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp
6,Todd Day,added Todd Day to MIL,-8479.9,1.4000000000000001,1992-06-24 00:00:00,1,MIL,/players/d/dayto01.html,1.0,draft,-8479.9,1.4000000000000001,0.0,0.0,False,-8479.9,1.4000000000000001,20092.299999999996,12.2,-11,-26,8,8,-10992.6,3.4
7,Lee Mayberry,added Lee Mayberry to MIL,-15732.3,-0.7,1992-06-24 00:00:00,1,MIL,/players/m/maybele01.html,1.0,draft,-15732.3,-0.7,0.0,0.0,False,-15732.3,-0.7,4359.999999999996,11.5,-24,-23,23,23,-29977.3,-2.3
28,Vin Baker,added Vin Baker to MIL,4250.1,7.3,1993-06-30 00:00:00,1,MIL,/players/b/bakervi01.html,15.0,draft,4250.1,7.3,0.0,0.0,False,4250.1,7.3,7054.399999999997,15.7,-5,-34,8,8,-30884.399999999998,5.3
41,Glenn Robinson,added Glenn Robinson to MIL,7169.299999999999,12.4,1994-06-29 00:00:00,1,MIL,/players/r/robingl01.html,22.0,draft,7169.299999999999,12.4,0.0,0.0,False,7169.299999999999,12.4,21404.299999999996,28.6,-6,-8,1,1,2534.6000000000004,13.5
42,Eric Mobley,added Eric Mobley to MIL,-1094.4,0.0,1994-06-29 00:00:00,1,MIL,/players/m/mobleer01.html,22.0,draft,-1094.4,0.0,0.0,0.0,False,-1094.4,0.0,20309.899999999994,28.6,-21,-9,18,18,-6751.0,-0.9
84,Jeff Nordgaard,added Jeff Nordgaard to MIL,-177.60000000000002,0.0,1996-06-26 00:00:00,1,MIL,/players/n/nordgje01.html,48.0,draft,-177.60000000000002,0.0,0.0,0.0,False,-177.60000000000002,0.0,4628.199999999994,27.700000000000003,30,40,53,53,-177.60000000000002,0.0
118,Blake Griffin,added Blake Griffin to LAC,68795.7,26.299999999999997,2009-06-25 00:00:00,1,LAC,/players/g/griffbl01.html,68.0,draft,68795.7,26.299999999999997,0.0,0.0,False,68795.7,26.299999999999997,113166.29999999999,73.1,-2,-2,1,1,80467.2,32.8
