,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
20,Nikola Jokić,added Nikola Jokić to DEN,0.0,0.0,2014-06-26 00:00:00,1,DEN,/players/j/jokicni01.html,10.0,draft,242155.69999999998,73.0,0.0,0.0,False,0.0,0.0,-106930.09999999999,-36.00000000000001,40,40,41,41,242462.00000000003,72.8,1.0,1.0
53,Emmanuel Mudiay,added Emmanuel Mudiay to DEN,0.0,0.0,2015-06-25 00:00:00,1,DEN,/players/m/mudiaem01.html,27.0,draft,-15816.8,-1.9000000000000001,0.0,0.0,False,0.0,0.0,-84312.29999999999,-37.7,-37,-35,7,7,-22998.4,-2.2,42.0,44.0
81,Jamal Murray,added Jamal Murray to DEN,0.0,0.0,2016-06-23 00:00:00,1,DEN,/players/m/murraja01.html,44.0,draft,15156.099999999999,12.3,0.0,0.0,False,0.0,0.0,-62954.500000000015,-21.40000000000001,2,0,7,7,15066.0,12.4,7.0,5.0
82,Juan Hernangómez,added Juan Hernangómez to DEN,0.0,0.0,2016-06-23 00:00:00,1,DEN,/players/h/hernaju01.html,44.0,draft,-4686.5,0.3000000000000001,0.0,0.0,False,0.0,0.0,-62954.500000000015,-21.40000000000001,-6,-30,15,15,-10011.1,0.1,45.0,21.0
83,Malik Beasley,added Malik Beasley to DEN,0.0,0.0,2016-06-23 00:00:00,1,DEN,/players/b/beaslma01.html,44.0,draft,-4289.9,0.6000000000000001,0.0,0.0,False,0.0,0.0,-62954.500000000015,-21.40000000000001,6,-32,19,19,-13666.0,3.6,51.0,13.0
84,Petr Cornelie,added Petr Cornelie to DEN,0.0,0.0,2016-06-23 00:00:00,1,DEN,/players/c/cornepe01.html,44.0,draft,-334.40000000000003,-0.1,0.0,0.0,False,0.0,0.0,-62954.500000000015,-21.40000000000001,22,36,53,53,-334.40000000000003,-0.1,17.0,30.5
111,Vlatko Čančar,added Vlatko Čančar to DEN,0.0,0.0,2017-06-22 00:00:00,1,DEN,/players/c/cancavl01.html,62.0,draft,-3811.6,-0.2,0.0,0.0,False,0.0,0.0,-85439.90000000002,-24.500000000000007,12,16,49,49,-3817.5,-0.2,33.0,37.0
112,Monte Morris,added Monte Morris to DEN,0.0,0.0,2017-06-22 00:00:00,1,DEN,/players/m/morrimo01.html,62.0,draft,2504.0,4.1,0.0,0.0,False,0.0,0.0,-85439.90000000002,-24.500000000000007,38,36,51,51,2934.0,5.6,15.0,13.0
131,Michael Porter Jr.,added Michael Porter Jr. to DEN,0.0,0.0,2018-06-21 00:00:00,1,DEN,/players/p/portemi01.html,75.0,draft,6716.900000000001,6.699999999999999,0.0,0.0,False,0.0,0.0,-118575.70000000001,-31.600000000000012,3,3,14,14,6959.4,6.7,11.0,11.0
133,Thomas Welsh,added Thomas Welsh to DEN,0.0,0.0,2018-06-21 00:00:00,1,DEN,/players/w/welshth01.html,75.0,draft,43.199999999999996,0.0,0.0,0.0,False,0.0,0.0,-118575.70000000001,-31.600000000000012,23,44,58,58,43.199999999999996,0.0,14.0,35.0
183,Zeke Nnaji,added Zeke Nnaji to DEN,0.0,0.0,2020-11-18 00:00:00,1,DEN,/players/n/nnajize01.html,108.0,draft,-7817.9000000000015,-0.4,0.0,0.0,False,0.0,0.0,96477.99999999997,46.69999999999999,-21,-19,22,22,-7802.6,-0.4,41.0,43.5
206,Bones Hyland,added Bones Hyland to DEN,0.0,0.0,2021-07-29 00:00:00,1,DEN,/players/h/hylanbo01.html,125.0,draft,-1180.0,0.8,0.0,0.0,False,0.0,0.0,101539.49999999999,51.49999999999998,6,-3,26,26,-2856.6,0.9,29.0,20.0
277,Jaylen Clark,added Jaylen Clark to MIN,0.0,0.0,2023-06-22 00:00:00,1,MIN,/players/c/clarkja02.html,174.0,draft,-99.80000000000001,0.2,0.0,0.0,False,0.0,0.0,120252.9,60.499999999999964,40,44,53,53,-99.0,0.2,9.0,12.5
293,Terrence Shannon,added Terrence Shannon to MIN,0.0,0.0,2024-06-26 00:00:00,1,MIN,/players/s/shannte01.html,188.0,draft,-703.5,0.0,0.0,0.0,False,0.0,0.0,120190.0,63.29999999999997,11,10,27,27,-703.5,0.0,17.0,15.5
