,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
2,Joe Johnson,added Joe Johnson to BOS,-371.20000000000005,0.4,2001-06-27 00:00:00,1,BOS,/players/j/johnsjo02.html,1.0,draft,-371.20000000000005,0.4,0.0,0.0,False,-371.20000000000005,0.4,-4352.8,0.2,6,2,10,10,17694.4,26.5,3127.3153846153846,8.221153846153847
3,Kedrick Brown,added Kedrick Brown to BOS,-2386.4,0.10000000000000003,2001-06-27 00:00:00,1,BOS,/players/b/brownke01.html,1.0,draft,-2386.4,0.10000000000000003,0.0,0.0,False,-2386.4,0.10000000000000003,-6739.200000000001,0.30000000000000004,-9,-14,11,11,-2128.5,0.4,5135.794,8.416
4,Joseph Forte,added Joseph Forte to BOS,-261.3,0.0,2001-06-27 00:00:00,1,BOS,/players/f/fortejo01.html,1.0,draft,-261.3,0.0,0.0,0.0,False,-261.3,0.0,-7000.500000000001,0.30000000000000004,-10,3,21,21,-1075.0,-0.2,-4776.217307692308,3.553846153846154
34,Mike Conley,added Mike Conley to MEM,0.0,0.0,2007-06-28 00:00:00,1,MEM,/players/c/conlemi01.html,16.0,draft,62496.7,28.7,0.0,0.0,False,0.0,0.0,-2996.6000000000026,0.5999999999999999,1,0,4,4,87633.59999999999,40.7,16762.015384615384,13.921153846153846
84,Hasheem Thabeet,added Hasheem Thabeet to MEM,-3089.1,-0.09999999999999998,2009-06-25 00:00:00,1,MEM,/players/t/thabeha01.html,40.0,draft,-3089.1,-0.09999999999999998,0.0,0.0,False,-3089.1,-0.09999999999999998,-117519.40000000002,-22.699999999999996,-39,-31,2,2,-6363.900000000001,-0.4,14438.939215686274,12.956862745098038
85,DeMarre Carroll,added DeMarre Carroll to MEM,-3393.6,-0.4,2009-06-25 00:00:00,1,MEM,/players/c/carrode01.html,40.0,draft,-3393.6,-0.4,0.0,0.0,False,-3393.6,-0.4,-120913.00000000003,-23.099999999999994,11,11,27,27,0.0,6.7,-3893.5960000000005,2.536
86,Sam Young,added Sam Young to MEM,-5946.4,0.09999999999999998,2009-06-25 00:00:00,1,MEM,/players/y/youngsa01.html,40.0,draft,-5946.4,0.09999999999999998,0.0,0.0,False,-5946.4,0.09999999999999998,-126859.40000000002,-22.999999999999993,-1,-1,36,36,-8328.6,-0.1,-1094.5780487804877,2.3609756097560974
103,Xavier Henry,added Xavier Henry to MEM,-2793.1,-0.4,2010-06-24 00:00:00,1,MEM,/players/h/henryxa01.html,50.0,draft,-2793.1,-0.4,0.0,0.0,False,-2793.1,-0.4,-122697.30000000002,-11.599999999999993,-37,-34,12,12,-12782.000000000002,-1.7,-3400.758823529412,5.207843137254902
105,Greivis Vásquez,added Greivis Vásquez to MEM,-2838.0,-0.3,2010-06-24 00:00:00,1,MEM,/players/v/vasqugr01.html,50.0,draft,-2838.0,-0.3,0.0,0.0,False,-2838.0,-0.3,-125535.30000000002,-11.899999999999993,10,-16,28,28,-11424.0,1.8,-5842.53829787234,1.84468085106383
120,Josh Selby,added Josh Selby to MEM,-2817.2000000000003,-0.6000000000000001,2011-06-23 00:00:00,1,MEM,/players/s/selbyjo01.html,61.0,draft,-2817.2000000000003,-0.6000000000000001,0.0,0.0,False,-2817.2000000000003,-0.6000000000000001,-77696.50000000001,13.300000000000008,3,22,49,49,-2812.0,-0.6,-3725.075,0.809375
136,Tony Wroten,added Tony Wroten to MEM,-1033.6,-0.1,2012-06-28 00:00:00,1,MEM,/players/w/wroteto01.html,73.0,draft,-1033.6,-0.1,0.0,0.0,False,-1033.6,-0.1,-81893.40000000002,12.80000000000001,-24,-13,25,25,-10458.4,-1.1,-457.34705882352927,3.282352941176471
148,Jordan Adams,added Jordan Adams to MEM,0.0,0.0,2014-06-26 00:00:00,1,MEM,/players/a/adamsjo01.html,82.0,draft,450.7,0.2,0.0,0.0,False,0.0,0.0,-78158.60000000003,13.300000000000008,-3,11,22,22,447.09999999999997,0.2,-4228.009803921569,2.911764705882353
172,Jarell Martin,added Jarell Martin to MEM,0.0,0.0,2015-06-25 00:00:00,1,MEM,/players/m/martija01.html,100.0,draft,-11286.4,-1.5,0.0,0.0,False,0.0,0.0,-80587.70000000004,16.70000000000001,-18,-13,25,25,-12586.1,-1.7,-457.34705882352927,3.282352941176471
216,Wade Baldwin,added Wade Baldwin to MEM,0.0,0.0,2016-06-23 00:00:00,1,MEM,/players/b/baldwwa01.html,133.0,draft,-2227.5,-0.3,0.0,0.0,False,0.0,0.0,-59331.60000000003,31.700000000000006,-29,-15,17,17,-3068.7,-0.5,-3710.549019607843,3.433333333333333
270,Jaren Jackson Jr.,added Jaren Jackson Jr. to MEM,0.0,0.0,2018-06-21 00:00:00,1,MEM,/players/j/jacksja02.html,182.0,draft,10979.9,8.7,0.0,0.0,False,0.0,0.0,-106625.40000000001,36.80000000000001,-2,-5,4,4,11538.0,8.7,16762.015384615384,13.921153846153846
271,Jevon Carter,added Jevon Carter to MEM,0.0,0.0,2018-06-21 00:00:00,1,MEM,/players/c/carteje01.html,182.0,draft,-2308.0,-0.3,0.0,0.0,False,0.0,0.0,-106625.40000000001,36.80000000000001,7,-10,32,32,-8694.0,0.9,-2577.223404255319,1.325531914893617
