,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp
1,Kris Dunn,added Kris Dunn to MIN,0.0,0.0,2016-06-23 00:00:00,1,MIN,/players/d/dunnkr01.html,0.0,draft,-3732.3999999999996,-0.3,0.0,0.0,False,0.0,0.0,0.0,0.0,-9,-42,5,5,-10319.1,2.1
34,Josh Okogie,added Josh Okogie to MIN,0.0,0.0,2018-06-21 00:00:00,1,MIN,/players/o/okogijo01.html,28.0,draft,-14502.800000000001,-1.2000000000000002,0.0,0.0,False,0.0,0.0,-38497.0,-9.499999999999998,-9,-32,20,20,-14211.0,0.3
35,Keita Bates-Diop,added Keita Bates-Diop to MIN,0.0,0.0,2018-06-21 00:00:00,1,MIN,/players/b/bateske01.html,28.0,draft,-2291.6,0.0,0.0,0.0,False,0.0,0.0,-38497.0,-9.499999999999998,21,8,48,48,-7305.6,0.5
