,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
8,Rodrick Rhodes,added Rodrick Rhodes to HOU,-6154.2,-1.0,1997-06-25 00:00:00,1,HOU,/players/r/rhodero01.html,7.0,draft,-6154.2,-1.0,0.0,0.0,False,-6154.2,-1.0,-13987.9,3.0999999999999996,-15,-6,24,24,-7774.2,-1.3,30.0,39.0
17,Michael Dickerson,added Michael Dickerson to HOU,-3271.8,0.0,1998-06-24 00:00:00,1,HOU,/players/d/dickemi01.html,11.0,draft,-3271.8,0.0,0.0,0.0,False,-3271.8,0.0,-179.5000000000009,4.6,-8,-22,14,14,-9737.0,1.3,36.0,22.0
18,Bryce Drew,added Bryce Drew to HOU,-5140.8,-0.5,1998-06-24 00:00:00,1,HOU,/players/d/drewbr01.html,11.0,draft,-5140.8,-0.5,0.0,0.0,False,-5140.8,-0.5,-5320.300000000001,4.1,-30,-29,16,16,-12307.0,-1.1,45.0,46.0
20,Cuttino Mobley,added Cuttino Mobley to HOU,6914.799999999999,10.100000000000001,1998-06-24 00:00:00,1,HOU,/players/m/moblecu01.html,11.0,draft,6914.799999999999,10.100000000000001,0.0,0.0,False,6914.799999999999,10.100000000000001,1594.4999999999982,14.200000000000001,33,14,41,41,-2761.8,12.9,27.0,7.5
32,Kenny Thomas,added Kenny Thomas to HOU,-9840.400000000001,0.9,1999-06-30 00:00:00,1,HOU,/players/t/thomake01.html,19.0,draft,-9840.400000000001,0.9,0.0,0.0,False,-9840.400000000001,0.9,1963.7999999999975,19.999999999999996,6,-24,22,22,-22497.8,3.1,46.0,16.0
96,Yao Ming,added Yao Ming to HOU,50431.1,20.7,2002-06-26 00:00:00,1,HOU,/players/m/mingya01.html,49.0,draft,50431.1,20.7,0.0,0.0,False,50431.1,20.7,109661.4,48.99999999999999,-2,0,1,1,50617.600000000006,20.7,1.0,3.0
97,Boštjan Nachbar,added Boštjan Nachbar to HOU,-1727.1,0.0,2002-06-26 00:00:00,1,HOU,/players/n/nachbbo01.html,49.0,draft,-1727.1,0.0,0.0,0.0,False,-1727.1,0.0,107934.29999999999,48.99999999999999,-1,-15,15,15,-9004.800000000001,0.6,30.0,16.5
98,Tito Maddox,added Tito Maddox to HOU,-49.0,0.0,2002-06-26 00:00:00,1,HOU,/players/m/maddoti01.html,49.0,draft,-49.0,0.0,0.0,0.0,False,-49.0,0.0,107885.29999999999,48.99999999999999,17,29,38,38,-49.0,0.0,,
162,Luther Head,added Luther Head to HOU,3438.2000000000003,4.1,2005-06-28 00:00:00,1,HOU,/players/h/headlu01.html,84.0,draft,3438.2000000000003,4.1,0.0,0.0,False,3438.2000000000003,4.1,166113.20000000004,75.10000000000002,1,12,24,24,779.7,4.2,12.0,23.0
181,Steve Novak,added Steve Novak to HOU,822.3,0.4,2006-06-28 00:00:00,1,HOU,/players/n/novakst01.html,98.0,draft,822.3,0.4,0.0,0.0,False,822.3,0.4,162301.0,83.60000000000001,21,22,32,32,4525.6,4.0,10.0,11.0
