,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
7,David Harrison,added David Harrison to IND,-11906.8,-1.7,2004-06-24 00:00:00,1,IND,/players/h/harrida01.html,3.0,draft,-11906.8,-1.7,0.0,0.0,False,-11906.8,-1.7,-42867.5,-12.0,-14,-11,29,29,-11818.400000000001,-1.7,40,43
18,Danny Granger,added Danny Granger to IND,35707.2,17.999999999999996,2005-06-28 00:00:00,1,IND,/players/g/grangda01.html,12.0,draft,35707.2,17.999999999999996,0.0,0.0,False,35707.2,17.999999999999996,-3710.4000000000015,8.399999999999997,12,13,17,17,33276.6,17.7,4,5
26,Shawne Williams,added Shawne Williams to IND,-3241.8,-0.1,2006-06-28 00:00:00,1,IND,/players/w/willish03.html,17.0,draft,-3241.8,-0.1,0.0,0.0,False,-3241.8,-0.1,-16709.9,2.7999999999999963,-19,-26,17,17,-11809.6,-0.3,43,36
81,Tyler Hansbrough,added Tyler Hansbrough to IND,-9793.8,-0.1,2009-06-25 00:00:00,1,IND,/players/h/hansbty01.html,40.0,draft,-9793.8,-0.1,0.0,0.0,False,-9793.8,-0.1,-36549.09999999999,21.799999999999994,-21,-31,13,13,-14466.0,0.0,44,34
82,A.J. Price,added A.J. Price to IND,-3306.0,0.2,2009-06-25 00:00:00,1,IND,/players/p/priceaj01.html,40.0,draft,-2727.0,0.4,0.0,0.0,False,-3306.0,0.2,-39855.09999999999,21.999999999999993,23,23,52,52,-5107.7,0.7,29,29
87,Paul George,added Paul George to IND,53973.3,21.0,2010-06-24 00:00:00,1,IND,/players/g/georgpa01.html,45.0,draft,53973.3,21.0,0.0,0.0,False,53973.3,21.0,-7901.399999999987,41.3,9,9,10,10,112909.20000000001,44.1,1,1
88,Lance Stephenson,added Lance Stephenson to IND,1114.2000000000007,3.0999999999999996,2010-06-24 00:00:00,1,IND,/players/s/stephla01.html,45.0,draft,-4655.4,3.0999999999999996,0.0,0.0,False,1114.2000000000007,3.0999999999999996,-6787.199999999986,44.4,25,-7,40,40,-16484.0,2.3,47,15
109,Solomon Hill,added Solomon Hill to IND,-4027.2999999999997,0.8,2013-06-27 00:00:00,1,IND,/players/h/hillso01.html,56.0,draft,-4027.2999999999997,0.8,0.0,0.0,False,-4027.2999999999997,0.8,-54758.39999999999,37.300000000000004,-17,-22,23,23,-20269.2,-0.3,45,40
139,Myles Turner,added Myles Turner to IND,0.0,0.0,2015-06-25 00:00:00,1,IND,/players/t/turnemy01.html,79.0,draft,14584.7,13.000000000000002,0.0,0.0,False,0.0,0.0,-48179.99999999998,46.900000000000006,7,4,11,11,14700.0,12.9,7,4
140,Joe Young,added Joe Young to IND,0.0,0.0,2015-06-25 00:00:00,1,IND,/players/y/youngjo01.html,79.0,draft,-4459.8,-0.6000000000000001,0.0,0.0,False,0.0,0.0,-48179.99999999998,46.900000000000006,5,16,43,43,-4415.7,-0.6,27,37
161,Caris LeVert,added Caris LeVert to IND,-364.2,1.1,2016-06-23 00:00:00,1,IND,/players/l/leverca01.html,99.0,draft,-364.2,1.1,0.0,0.0,False,-364.2,1.1,-49925.79999999998,63.5,8,-9,20,20,-2894.2000000000003,6.4,29,12
162,Georges Niang,added Georges Niang to IND,0.0,0.0,2016-06-23 00:00:00,1,IND,/players/n/niangge01.html,99.0,draft,-1088.1,-0.2,0.0,0.0,False,0.0,0.0,-49925.79999999998,63.5,34,-3,50,50,-16044.6,0.7,53,16
