,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp
1,Eric Montross,added Eric Montross to BOS,-12673.0,-1.2999999999999998,1994-06-29 00:00:00,1,BOS,/players/m/montrer01.html,0.0,draft,-12673.0,-1.2999999999999998,0.0,0.0,False,-12673.0,-1.2999999999999998,-12673.0,-1.2999999999999998,-36,-35,9,9,-37307.600000000006,-5.2
16,Eric Williams,added Eric Williams to BOS,-26891.399999999998,-0.8000000000000002,1995-06-28 00:00:00,1,BOS,/players/w/willier01.html,10.0,draft,-26891.399999999998,-0.8000000000000002,0.0,0.0,False,-26891.399999999998,-0.8000000000000002,-48674.6,4.699999999999999,-31,-34,14,14,-37754.4,-1.5
17,Junior Burrough,added Junior Burrough to BOS,-3712.5,-0.7,1995-06-28 00:00:00,1,BOS,/players/b/burroju01.html,10.0,draft,-3712.5,-0.7,0.0,0.0,False,-3712.5,-0.7,-52387.1,3.999999999999999,-7,10,33,33,-3712.5,-0.7
33,Antoine Walker,added Antoine Walker to BOS,14859.7,14.9,1996-06-26 00:00:00,1,BOS,/players/w/walkean02.html,21.0,draft,14859.7,14.9,0.0,0.0,False,14859.7,14.9,-27821.2,26.0,-3,-4,6,6,9459.3,18.0
34,Steve Hamer,added Steve Hamer to BOS,-1742.0,-0.3,1996-06-26 00:00:00,1,BOS,/players/h/hamerst01.html,21.0,draft,-1742.0,-0.3,0.0,0.0,False,-1742.0,-0.3,-29563.2,25.7,7,17,38,38,-1742.0,-0.3
