,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp
4,Willie Cauley-Stein,added Willie Cauley-Stein to SAC,0.0,0.0,2015-06-25 00:00:00,1,SAC,/players/c/caulewi01.html,3.0,draft,-99.40000000000055,3.5,0.0,0.0,False,0.0,0.0,-96.99999999999999,0.0,-10,-12,6,6,-927.6,4.4
56,De'Aaron Fox,added De'Aaron Fox to SAC,0.0,0.0,2017-06-22 00:00:00,1,SAC,/players/f/foxde01.html,37.0,draft,15927.8,12.7,0.0,0.0,False,0.0,0.0,-27218.0,6.500000000000001,-1,-2,5,5,14128.800000000001,12.7
58,Frank Mason III,added Frank Mason III to SAC,0.0,0.0,2017-06-22 00:00:00,1,SAC,/players/m/masonfr01.html,37.0,draft,-3611.7,-0.2,0.0,0.0,False,0.0,0.0,-27218.0,6.500000000000001,-6,-2,34,34,-4363.200000000001,-0.3
87,Marvin Bagley III,added Marvin Bagley III to SAC,0.0,0.0,2018-06-21 00:00:00,1,SAC,/players/b/baglema01.html,57.0,draft,-8503.7,-0.29999999999999993,0.0,0.0,False,0.0,0.0,-25829.3,22.099999999999994,-24,-41,2,2,-10304.0,0.6
117,Justin James,added Justin James to SAC,0.0,0.0,2019-06-20 00:00:00,1,SAC,/players/j/jamesju01.html,78.0,draft,-1657.8,-0.2,0.0,0.0,False,0.0,0.0,-22264.5,25.299999999999997,0,14,40,40,-1680.2,-0.2
