,name,transaction,transaction_bpm,transaction_vorp,transaction_date,transaction_direction,team,href,transaction_id,transaction_type,draft_bpm,draft_vorp,trade_bpm,trade_vorp,did_bpm_replace_for_draft_transaction,actual_bpm,actual_vorp,running_bpm,running_vorp,draft_grade_vorp,draft_grade_bpm,draft_pick_vorp,draft_pick_bpm,total_bpm,total_vorp,expected_bpm,expected_vorp
8,Jerome Lane,added Jerome Lane to DEN,-11311.3,-1.3,1988-06-28 00:00:00,1,DEN,/players/l/laneje01.html,4.0,draft,-11311.3,-1.3,0.0,0.0,False,-11311.3,-1.3,13899.2,3.3999999999999995,-38,-34,23,23,-11574.0,-1.3,0.0,0.7
24,Todd Lichti,added Todd Lichti to DEN,-10237.800000000001,-0.49999999999999994,1989-06-27 00:00:00,1,DEN,/players/l/lichtto01.html,13.0,draft,-10237.800000000001,-0.49999999999999994,0.0,0.0,False,-10237.800000000001,-0.49999999999999994,11774.800000000001,6.500000000000001,-25,-30,15,15,-10600.0,-0.5,0.0,4.4
40,Rumeal Robinson,added Rumeal Robinson to ATL,-2688.0,0.8,1990-06-27 00:00:00,1,ATL,/players/r/robinru01.html,22.0,draft,-2688.0,0.8,0.0,0.0,False,-2688.0,0.8,25550.700000000004,9.300000000000002,-7,-20,10,10,-9147.0,0.8,0.0,5.9
41,Trevor Wilson,added Trevor Wilson to ATL,-1506.6000000000001,-0.3,1990-06-27 00:00:00,1,ATL,/players/w/wilsotr01.html,22.0,draft,-1506.6000000000001,-0.3,0.0,0.0,False,-1506.6000000000001,-0.3,24044.100000000006,9.000000000000002,0,13,36,36,-5470.599999999999,-0.6,-12502.400000000001,-0.6
57,Stacey Augmon,added Stacey Augmon to ATL,7256.700000000001,7.700000000000001,1991-06-26 00:00:00,1,ATL,/players/a/augmost01.html,30.0,draft,7256.700000000001,7.700000000000001,0.0,0.0,False,7256.700000000001,7.700000000000001,4732.200000000009,6.000000000000004,-1,-24,9,9,-4331.6,9.8,2685.2000000000003,11.7
59,Rodney Monroe,added Rodney Monroe to ATL,-1658.8999999999999,-0.3,1991-06-26 00:00:00,1,ATL,/players/m/monroro01.html,30.0,draft,-1658.8999999999999,-0.3,0.0,0.0,False,-1658.8999999999999,-0.3,3073.3000000000093,5.700000000000005,-5,5,30,30,-1658.8999999999999,-0.3,-2999.5,0.0
77,Adam Keefe,added Adam Keefe to ATL,-6078.3,-0.4,1992-06-24 00:00:00,1,ATL,/players/k/keefead01.html,42.0,draft,-6078.3,-0.4,0.0,0.0,False,-6078.3,-0.4,-26614.59999999999,-12.299999999999999,-12,-34,10,10,-13434.2,1.7,6802.8,11.8
89,Doug Edwards,added Doug Edwards to ATL,-1884.2999999999997,-0.4,1993-06-30 00:00:00,1,ATL,/players/e/edwardo01.html,52.0,draft,-1884.2999999999997,-0.4,0.0,0.0,False,-1884.2999999999997,-0.4,62399.20000000001,19.7,-31,-21,15,15,-4022.3999999999996,-0.6,0.0,4.6
119,Alan Henderson,added Alan Henderson to ATL,-22259.199999999997,0.4,1995-06-28 00:00:00,1,ATL,/players/h/hendeal01.html,72.0,draft,-22259.199999999997,0.4,0.0,0.0,False,-22259.199999999997,0.4,54847.60000000002,40.3,-2,-36,16,16,-24804.0,0.6,0.0,2.4
120,Donnie Boyce,added Donnie Boyce to ATL,-945.5999999999999,-0.2,1995-06-28 00:00:00,1,ATL,/players/b/boycedo01.html,72.0,draft,-945.5999999999999,-0.2,0.0,0.0,False,-945.5999999999999,-0.2,53902.00000000002,40.099999999999994,8,18,42,42,-955.5000000000001,-0.1,-8834.4,-0.4
141,Priest Lauderdale,added Priest Lauderdale to ATL,-1602.0,-0.3,1996-06-26 00:00:00,1,ATL,/players/l/laudepr01.html,85.0,draft,-1602.0,-0.3,0.0,0.0,False,-1602.0,-0.3,68391.10000000002,46.39999999999999,-21,-7,28,28,-4147.5,-0.8,-847.0,0.0
162,Ed Gray,added Ed Gray to ATL,-3255.7,-0.4,1997-06-25 00:00:00,1,ATL,/players/g/grayed01.html,101.0,draft,-3255.7,-0.4,0.0,0.0,False,-3255.7,-0.4,88855.40000000002,63.3,-19,-13,22,22,-3236.0,-0.4,-518.4,0.0
164,Chris Crawford,added Chris Crawford to ATL,-10374.6,-0.8,1997-06-25 00:00:00,1,ATL,/players/c/crawfch01.html,101.0,draft,-10374.6,-0.8,0.0,0.0,False,-10374.6,-0.8,78480.80000000002,62.5,6,8,51,51,-10361.0,-0.6,-23328.0,-1.4
182,Roshown McLeod,added Roshown McLeod to ATL,-9221.5,-1.2,1998-06-24 00:00:00,1,ATL,/players/m/mcleoro01.html,117.0,draft,-9221.5,-1.2,0.0,0.0,False,-9221.5,-1.2,64406.60000000002,61.099999999999994,-30,-17,20,20,-9372.0,-1.3,-577.6,2.0
204,Jason Terry,added Jason Terry to ATL,18073.300000000003,11.7,1999-06-30 00:00:00,1,ATL,/players/t/terryja01.html,129.0,draft,18073.300000000003,11.7,0.0,0.0,False,18073.300000000003,11.7,72510.70000000001,70.1,6,4,10,10,63051.0,37.4,37728.0,22.7
205,Cal Bowdler,added Cal Bowdler to ATL,-4418.1,-0.4,1999-06-30 00:00:00,1,ATL,/players/b/bowdlca01.html,129.0,draft,-4418.1,-0.4,0.0,0.0,False,-4418.1,-0.4,68092.6,69.69999999999999,-30,-22,17,17,-4425.6,-0.4,0.0,2.3
206,Dion Glover,added Dion Glover to ATL,-10446.6,0.2,1999-06-30 00:00:00,1,ATL,/players/g/glovedi01.html,129.0,draft,-10446.6,0.2,0.0,0.0,False,-10446.6,0.2,57646.00000000001,69.89999999999999,-2,-30,20,20,-11037.6,0.3,0.0,1.4
221,DerMarr Johnson,added DerMarr Johnson to ATL,-6840.6,-0.2,2000-06-28 00:00:00,1,ATL,/players/j/johnsde03.html,136.0,draft,-6840.6,-0.2,0.0,0.0,False,-6840.6,-0.2,30076.10000000002,59.89999999999998,-11,-33,6,6,-9488.0,0.6,0.0,8.5
222,Hanno Möttölä,added Hanno Möttölä to ATL,-13930.8,-2.3,2000-06-28 00:00:00,1,ATL,/players/m/mottoha01.html,136.0,draft,-13930.8,-2.3,0.0,0.0,False,-13930.8,-2.3,16145.300000000021,57.59999999999998,-12,-4,40,40,-13924.0,-2.3,-10091.7,-0.5
